,Place_type,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
21,restaurant,"{'location': {'lat': 13.7138515, 'lng': 100.4791975}, 'viewport': {'northeast': {'lat': 13.7152004802915, 'lng': 100.4805464802915}, 'southwest': {'lat': 13.7125025197085, 'lng': 100.4778485197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2c89e394885f3cbaacf261986a7f8d4fd7f4ace1,Texas Chicken - เดอะมอลล์ ท่าพระ,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107647983865617573641"">Mon Phadungath</a>'], 'photo_reference': 'CmRaAAAAnzkhp6Qt-hkXIZb_CItmXiMPkHxA56Sf5x1S0lzZ6amu_YEBDdONGaLLKuBTibqa9hEqHtXHvgGx_rTWP6U3mvwUClNKHAZQNdui3ATpwBNv0WJ8EPpuXUKeGJcCu8MoEhC7_d7hqpNB4aAhtp0BIusvGhTdAj6pWDyuFyq2lO8uw5UbClKj4g', 'width': 2048}]",ChIJbZNurmCY4jARGjzHThBltu8,"{'compound_code': 'PF7H+GM Bangkok, Thailand', 'global_code': '7P52PF7H+GM'}",,4.1,ChIJbZNurmCY4jARGjzHThBltu8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",170,"#ชั้น B, Bukkhalo, Thon Buri"
22,restaurant,"{'location': {'lat': 13.7133118, 'lng': 100.480436}, 'viewport': {'northeast': {'lat': 13.7146982302915, 'lng': 100.4817786302915}, 'southwest': {'lat': 13.7120002697085, 'lng': 100.4790806697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f48365bd82d38763a63cc2ce153f55093a0403a1,Hot Pot,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100654158244300395358"">Amon Ochin</a>'], 'photo_reference': 'CmRaAAAAzY2qpmygSrDPmVxqDbqhmtRPARkkyUd575LVSFgKxVVliG0DOZsfS01Bve-xKRbfu_iARBjt05Ezijd9D4Bof4BtSPmd7j6mRbCPI41q4BPMzq6febzWmOqfm9jLHeeDEhCAgBHQgFlD70h02QsiZ1ZSGhS8xP1yWjxx1K3jbeanyp75Q6-CLQ', 'width': 5312}]",ChIJhb3mpmCY4jARd-ZVQjOXEqM,"{'compound_code': 'PF7J+85 Bangkok, Thailand', 'global_code': '7P52PF7J+85'}",2,3.8,ChIJhb3mpmCY4jARd-ZVQjOXEqM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",143,"ถนน รัชดาภิเษก # ชั้น4 99 ซอย, Bukkhalo, Thon Buri"
23,restaurant,"{'location': {'lat': 13.7174421, 'lng': 100.4774547}, 'viewport': {'northeast': {'lat': 13.7188015302915, 'lng': 100.4788611802915}, 'southwest': {'lat': 13.7161035697085, 'lng': 100.4761632197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5c38c3553fe87a331ea84b370fb20411cd98eae8,โชคดีติ่มซำ,{'open_now': True},"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103556849753430613114"">โชคดีติ่มซำ ท่าพระ(ธนบุรี พลาซ่า)</a>'], 'photo_reference': 'CmRaAAAA5awandqbIaiMQ-3pGqpICO1BMrvYta6NCv_4yzp7CqB7DehFlm6Eh2oTaUAOV-3353OjtySn5Io5VwuuqFtJWPWWOkKVAg5it9TEw1cta6I7iiW9DF_6KFMnoJkZwbsoEhCSOJdQFEfzmpWPG-AugqvzGhT9jk7nXAylPCaBrPU22nOgelrIDg', 'width': 9000}]",ChIJ4w5FRlyY4jARroTI0_0iSS8,"{'compound_code': 'PF8G+XX Bangkok, Thailand', 'global_code': '7P52PF8G+XX'}",2,4.1,ChIJ4w5FRlyY4jARroTI0_0iSS8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",156,"Thon Buri Plaza, 4 อาคาร, Ratchadaphisek Road, ตลาดพลู, Thon Buri"
24,restaurant,"{'location': {'lat': 13.7131264, 'lng': 100.479857}, 'viewport': {'northeast': {'lat': 13.7144220802915, 'lng': 100.4812176302915}, 'southwest': {'lat': 13.7117241197085, 'lng': 100.4785196697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b7c9e81178149e4a96427063735a0e51a9f601e9,จุ่มแซบฮัท สาขาเดอะมอลล์ ท่าพระ,,,ChIJ-5qaoH6Y4jAR64ymvQrFIMc,"{'compound_code': 'PF7H+7W Bangkok, Thailand', 'global_code': '7P52PF7H+7W'}",,,ChIJ-5qaoH6Y4jAR64ymvQrFIMc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"99 ถ.รัชดาภิเษก(ตากสิน-ท่าพระ) แขวงบุคคโล เขตธนบุรี, ชั้น 2-2"
25,restaurant,"{'location': {'lat': 13.7131265, 'lng': 100.4799449}, 'viewport': {'northeast': {'lat': 13.7144821802915, 'lng': 100.4812925302915}, 'southwest': {'lat': 13.7117842197085, 'lng': 100.4785945697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,4b8415b5f4395c7a2a1b3042bf584e614a2adce9,Yam Saap (The Mall Tha Phra),{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103595533211278886233"">Ni</a>'], 'photo_reference': 'CmRaAAAAgjjX-Neo-eZEjf26P0BxoaExApKIE1vGicJNHFtMPoRnRX9AsDgJgijiemOMTzIDVQZC_wy504aPYOAvSOVB-Sd_gmEAoerADasA_MzdCHZlfWUpxwUtILi52G9tlNy6EhCroFlcN71g5hnDmT-H7VCsGhRZ9ADJkNKtwlYuwxC97wlHZy9vyA', 'width': 3264}]",ChIJq5ISu2CY4jAR8BSAwOtG3dg,"{'compound_code': 'PF7H+7X Bangkok, Thailand', 'global_code': '7P52PF7H+7X'}",,5,ChIJq5ISu2CY4jAR8BSAwOtG3dg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"# ชั้น1, 99 Ratchadaphisek Road, Bukkhalo, Thon Buri"
26,restaurant,"{'location': {'lat': 13.7208859, 'lng': 100.4775591}, 'viewport': {'northeast': {'lat': 13.7222899802915, 'lng': 100.4788914802915}, 'southwest': {'lat': 13.7195920197085, 'lng': 100.4761935197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,5f82526e026500f4743bf3670bade8af27aba951,ขนมหวานตลาดพลู ไม่มีสาขา,{'open_now': True},"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100071200747677599643"">ขนมหวานตลาดพลู ไม่มีสาขา</a>'], 'photo_reference': 'CmRaAAAAYHfSMnzAvu9KRVqM6lCqJAqR8TFlcVXaHNF-TcweRs1eIx9WeQu4k95z6_Sl1Wdp5awthWvO2aNhkGew0mMiCJLH-9BQxYkncT9ToScZ-BC_zi-H062hLqrJyNk01SrAEhAz4IGWBbLC-ZR7nm7_MDYLGhSKQB3MeA7Ee6bxuJyfxYxF4dA-AQ', 'width': 650}]",ChIJg2gM61uY4jARJKnGqdVxSA8,"{'compound_code': 'PFCH+92 Bangkok, Thailand', 'global_code': '7P52PFCH+92'}",,4.4,ChIJg2gM61uY4jARJKnGqdVxSA8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",55,"1129 Thanon Thoet Thai, Talat Phlu, Thon Buri"
27,restaurant,"{'location': {'lat': 13.7213176, 'lng': 100.4790715}, 'viewport': {'northeast': {'lat': 13.7227158302915, 'lng': 100.4804059302915}, 'southwest': {'lat': 13.7200178697085, 'lng': 100.4777079697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,185d57cd29ab57251ad0be2f19fe77391b109fcb,Tung khaw tom hua pla,{'open_now': True},"[{'height': 378, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115747234666325474569"">ตึ๊งข้าวต้มหัวปลา (สาขาตลาดพลู)</a>'], 'photo_reference': 'CmRaAAAAunkobMdozwUdQcZElYqPbcKFDKxkztY0LGJnkE5YTPfKOBVaevakt6urnJqAQbeISYVC5XyDK7xVrDvP9M9qURLT4lNLRdjOjry835wYhfnC9k_BkT8x8bLrWmzJHotxEhBKjYQDTc0nYWwCYW2tB8DbGhS_MardAweNRrnMqYyO4jzMSih0ow', 'width': 630}]",ChIJdfARYVmY4jARLwFvqsIhG1Y,"{'compound_code': 'PFCH+GJ Bangkok, Thailand', 'global_code': '7P52PFCH+GJ'}",2,4.2,ChIJdfARYVmY4jARLwFvqsIhG1Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",166,"453 Soi Thoet Thai 24, Talat Phlu, Thon Buri"
28,restaurant,"{'location': {'lat': 13.7212731, 'lng': 100.4839892}, 'viewport': {'northeast': {'lat': 13.7226164302915, 'lng': 100.4853257302915}, 'southwest': {'lat': 13.7199184697085, 'lng': 100.4826277697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,00ae20657c4c3aeca648c99d371e66bba30a1278,ร้านอาหารป่าพี่หนิง,{'open_now': True},"[{'height': 672, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109564530547879720920"">ร้านอาหารป่าพี่หนิง</a>'], 'photo_reference': 'CmRZAAAAH0qKOICQ8BGMOeSHKzKTwNVCV5Io8rzTsl0t3TrU4JBYYSIP2K9jZjHEnz59h3K180XzdzLtPRneSoRMC33gCaf_U2ROkCezOkqU95WTHsbQOpa0a4pUpfOfjMIPpmZBEhAXpwuZp-PRvPScUi1gUIRoGhTSlt-5RkbV-EN7N_yTrSvlL-r71Q', 'width': 1200}]",ChIJW_nJwaiZ4jARk6OhmGQXa5I,"{'compound_code': 'PFCM+GH Bangkok, Thailand', 'global_code': '7P52PFCM+GH'}",,5,ChIJW_nJwaiZ4jARk6OhmGQXa5I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"223, Bang Yi Ruea, Thon Buri"
29,restaurant,"{'location': {'lat': 13.7211051, 'lng': 100.4839195}, 'viewport': {'northeast': {'lat': 13.7224726802915, 'lng': 100.4853093802915}, 'southwest': {'lat': 13.7197747197085, 'lng': 100.4826114197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6519ff351fbf9757ceb127dd32460c117fac9ad5,ร้านข้าวแกง,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539332250714606909"">Kamol Wisuthseriwong</a>'], 'photo_reference': 'CmRaAAAASKPmJP0EzhMITmjfXZL67R4924hARN8xL_K1u__CSufmmvNe6jIpwzp2GUj5tG5F-KQPffBRnF29kmpxvCbEKx_BrUO6eciVZybwM5OnyzOrF7gQLUkp0n9vk2XHU2uGEhBvfEqVyZ6cilHTAS1PwIaUGhQ41Z5h-MGu2HCylikHaO37kOo51w', 'width': 1080}]",ChIJwQCAl1iY4jAROX-1UFnosRU,"{'compound_code': 'PFCM+CH Bangkok, Thailand', 'global_code': '7P52PFCM+CH'}",,5,ChIJwQCAl1iY4jAROX-1UFnosRU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"82-84 Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
30,restaurant,"{'location': {'lat': 13.7211041, 'lng': 100.4839202}, 'viewport': {'northeast': {'lat': 13.7224716302915, 'lng': 100.4853099802915}, 'southwest': {'lat': 13.7197736697085, 'lng': 100.4826120197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9b5e2ef8d46184a6883392fd7b255f5fd65142d1,ร้านข้าวแกง,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539332250714606909"">Kamol Wisuthseriwong</a>'], 'photo_reference': 'CmRaAAAAPdV-IL7r82jMnlgoWkp0zj6X1WrsS8RAruxwBI4jIbr7n0uFocGGzcTG8Bt9m2irO58BXSG6TvYVxsrsT7q8lOk17G83EQSye6u9pRqod5-TWCfKpcrUxG_qI0wZbTApEhBhu13WHRB5d6kvT77oq43XGhQ4roMT5SblpHAb0OR0B98EBO4gYw', 'width': 4032}]",ChIJNagqmFiY4jARlklx6iQMg3A,"{'compound_code': 'PFCM+CH Bangkok, Thailand', 'global_code': '7P52PFCM+CH'}",,3.8,ChIJNagqmFiY4jARlklx6iQMg3A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,"Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
31,restaurant,"{'location': {'lat': 13.7210862, 'lng': 100.4839504}, 'viewport': {'northeast': {'lat': 13.7224497302915, 'lng': 100.4853313302915}, 'southwest': {'lat': 13.7197517697085, 'lng': 100.4826333697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,910d905b0e24c8870c61cc361ee0ca96a40b858d,ปาท่องโก๋ น้ำเต้าหู้,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539332250714606909"">Kamol Wisuthseriwong</a>'], 'photo_reference': 'CmRaAAAA243p0oOQMpwX-v4RtCtAqXLTZ7Ux04WgLxJxnHTDpw8xtGWMVEssCdpzI7RIR2VZtG1JBEGyMqGgr4RFTku67J1EY8aL0hHS_0dgzGyhYEze-vWh5eKB27zNSdC2PgNMEhCX7hUsFL1KWHYxEWbq8LJLGhTMTWA_vbSscUpakS394438a46mMQ', 'width': 2048}]",ChIJjTAsmFiY4jARGuyohXcFMeA,"{'compound_code': 'PFCM+CH Bangkok, Thailand', 'global_code': '7P52PFCM+CH'}",,,ChIJjTAsmFiY4jARGuyohXcFMeA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
32,restaurant,"{'location': {'lat': 13.7210865, 'lng': 100.4840677}, 'viewport': {'northeast': {'lat': 13.7224514302915, 'lng': 100.4854142302915}, 'southwest': {'lat': 13.7197534697085, 'lng': 100.4827162697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,69aee0a3df88200d3d5f684ad89fe9437d9def61,เกี๊ยวซ่า ดรากอน,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114796115319760960434"">ภัคพล กุลธารี</a>'], 'photo_reference': 'CmRaAAAALPP_tAY1KWnDW94RukgzMTpl6KGvURNRY5mvg2g2fz33QLsu-Domcbn6Vjg_j1Nwm1FwlUonhxAFIFnJcoGvRiQfQCNb_wRDt39NIdPYoJRyeSFYcsKSG_4kOIwRrM1QEhD0FzpvRKF9yIZQMJOc6YwgGhSqjQ2-kvKceKX6-56BYtRP3Jy39g', 'width': 1137}]",ChIJKXJHTHSZ4jARDDjsuJZznrM,"{'compound_code': 'PFCM+CJ Bangkok, Thailand', 'global_code': '7P52PFCM+CJ'}",,,ChIJKXJHTHSZ4jARDDjsuJZznrM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"96 Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
33,restaurant,"{'location': {'lat': 13.7222083, 'lng': 100.4834029}, 'viewport': {'northeast': {'lat': 13.7235650802915, 'lng': 100.4847701802915}, 'southwest': {'lat': 13.7208671197085, 'lng': 100.4820722197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e3260c423ccad2181729bd8fe54681c5568d9d31,หอยทอด หอยใหญ่,,,ChIJzRxViliY4jAR9squODIoEig,"{'compound_code': 'PFCM+V9 Bangkok, Thailand', 'global_code': '7P52PFCM+V9'}",,5,ChIJzRxViliY4jAR9squODIoEig,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"Bang Yi Ruea, Thon Buri"
34,restaurant,"{'location': {'lat': 13.7223317, 'lng': 100.4833274}, 'viewport': {'northeast': {'lat': 13.7236731802915, 'lng': 100.4846557802915}, 'southwest': {'lat': 13.7209752197085, 'lng': 100.4819578197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f4d496244738373b67d6094f69cdc3008c0deb78,ร้านป้าเครือ (เจ้าเก่า ร.ร.นาฏศิลป์),{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103770173263431490035"">Tanainan Manothamakit</a>'], 'photo_reference': 'CmRaAAAAfAei1QYkpwap7salU2NxQm90p_PVbqEZoCwzFF2yq5arppI-bSmnCOKKfZGq_NBS9oWFMTbvko1uGD-nLi33Ho7Zh9VkCrvDZaDpe2ghTWXc38EpSj2RDVd5EfOrHEjDEhAKSWHny4XOnSCxFNRAhryVGhQRyHI3_mSga6Nug6TTWGCMsP4VWw', 'width': 3264}]",ChIJZbWQiliY4jARFTwZTL-O43U,"{'compound_code': 'PFCM+W8 Bangkok, Thailand', 'global_code': '7P52PFCM+W8'}",,5,ChIJZbWQiliY4jARFTwZTL-O43U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
35,restaurant,"{'location': {'lat': 13.7211892, 'lng': 100.4843641}, 'viewport': {'northeast': {'lat': 13.7225508802915, 'lng': 100.4857427302915}, 'southwest': {'lat': 13.7198529197085, 'lng': 100.4830447697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6eccc892bd4a9e35fc1ba0cc8f70486e711b31be,เครปล้อหมุน,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217644739882117559"">teeranan lim</a>'], 'photo_reference': 'CmRaAAAAqed_cMjCFbYcoUpKmJeswS7r4zvEA_75m5qkozjCs_jVG3gq8N3rLRLEV4nIQg4iQVmniQIFSaU73m2ccqpndtLO6BYUUmttH_Vt1T-gDDeeQyPLcj2IG3dfcYi9pgksEhCgfYfTCJWEua22Swh4l1J_GhTX7M6Cp7T_khJqLqkN56L4FDZqlA', 'width': 4032}]",ChIJdTRRRLaZ4jARIf0LSOxg3Hc,"{'compound_code': 'PFCM+FP Bangkok, Thailand', 'global_code': '7P52PFCM+FP'}",,,ChIJdTRRRLaZ4jARIf0LSOxg3Hc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Thoet Thai 19 Alley, Bang Yi Ruea, Thon Buri"
36,restaurant,"{'location': {'lat': 13.722355, 'lng': 100.483006}, 'viewport': {'northeast': {'lat': 13.7237782802915, 'lng': 100.4843325302915}, 'southwest': {'lat': 13.7210803197085, 'lng': 100.4816345697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,73374ad4d6faef31dcaebf5f4aa2a73b96346845,Nai Mong Son,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109516044360130427705"">ร้านลูกชายนายหมง</a>'], 'photo_reference': 'CmRaAAAAQycM1ro9fxI3xnnEjGRj52A_WCFLzmed6iRUtRUwah8OuPlvtZsQQhxriH0KNl67oyOjMIEPJp947UB3nIi8h8P9QtID8xsJPZq6z2QMUnu9By-Mx8rNnDOsniKhDaPAEhDqT2-eCxDSTetPXcsgVCGEGhTaMI6hR6GajDB_uCDJQgfZJ7uQ2w', 'width': 2048}]",ChIJpySF9ViY4jARO2TKj4hkjzA,"{'compound_code': 'PFCM+W6 Bangkok, Thailand', 'global_code': '7P52PFCM+W6'}",,4.1,ChIJpySF9ViY4jARO2TKj4hkjzA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",57,"285 ถนน เทอดไท, Bang Yi Ruea, Thon Buri"
37,restaurant,"{'location': {'lat': 13.7224389, 'lng': 100.4830468}, 'viewport': {'northeast': {'lat': 13.7238289302915, 'lng': 100.4843833802915}, 'southwest': {'lat': 13.7211309697085, 'lng': 100.4816854197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,db4f52291fd06b44cd99606cb5a105fe58c2b7d5,เกาเหลาเลือดหมูระยอง,,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539332250714606909"">Kamol Wisuthseriwong</a>'], 'photo_reference': 'CmRaAAAAoAZvLvyAJjhVLzcClUUlFBXGu0Ddx32zF6gfJ08ndwGNw48b6Ujqo-KD0yMLluxQBzxy6UC7-EdeQqrYifsQd9XkzNKrYzR9nb_nPZpylB1G-eRVtU6aqFNvTx6qrx1BEhC_IgwoYfG2hkoiRXWTyGE_GhRdlYzGS25Uud1VqxIHeUBzPRQLmg', 'width': 2048}]",ChIJm0qdX1iY4jARIT9HcDjcBy8,"{'compound_code': 'PFCM+X6 Bangkok, Thailand', 'global_code': '7P52PFCM+X6'}",,4.7,ChIJm0qdX1iY4jARIT9HcDjcBy8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",7,"283 ถนน เทอดไท, Talat Phlu, Thon Buri"
38,restaurant,"{'location': {'lat': 13.7225092, 'lng': 100.4832087}, 'viewport': {'northeast': {'lat': 13.7238877802915, 'lng': 100.4845487802915}, 'southwest': {'lat': 13.7211898197085, 'lng': 100.4818508197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0f9ed6e3f67aa88bb32f2b8818aad716adf702da,ลูกชายนายหมง ขนมจีบ ติ่มซำ,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112759597292295769393"">Supanee Lertchaiyalit</a>'], 'photo_reference': 'CmRZAAAAeSpgf0PZJpvNFSiTCnqXbGKEXMN8ZGCLDP8O9nEFLc58SkU0IThNvNEwYf_ItD8RdDK8m6sWJLKz4g__axf5iRbuxBHrKYh56aW6ouH4AZxrIUtsKAbFsDhUvw1lQXvkEhDOarG2Y4NEXjwjYnWtxNt3GhToKqqkME4OlLa92g7sBIMei825AQ', 'width': 4032}]",ChIJv0BPgmKZ4jARP_mzWURpRzM,"{'compound_code': 'PFFM+27 Bangkok, Thailand', 'global_code': '7P52PFFM+27'}",,5,ChIJv0BPgmKZ4jARP_mzWURpRzM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"ถนน เทอดไท, Bang Yi Ruea, Thon Buri"
39,restaurant,"{'location': {'lat': 13.722459, 'lng': 100.48299}, 'viewport': {'northeast': {'lat': 13.7238264802915, 'lng': 100.4843333802915}, 'southwest': {'lat': 13.7211285197085, 'lng': 100.4816354197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f9463e67da4d3dc8239a622c31cc43a2f4f5bde9,ตำนานตลาดพลู,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113366851097555199156"">gokuraku k</a>'], 'photo_reference': 'CmRaAAAALn52MwGfntKofnX4Cl862IoohUbG_-AqPf4JMvmAHZQchajccI-DewIDSdTQpgY004sA7OAhCjyfugx3mhxEDKCcofDvvGoyqHlilFa1A-LhxGmNhmbe2UrPYr2ApTicEhAPBAFf5Zqgjk1lABGARqS7GhTvLie65f6ODwrw_XI0AeEDKJDZFg', 'width': 2160}]",ChIJ1W5uX1iY4jARftcYzQ3TwOo,"{'compound_code': 'PFCM+X5 Bangkok, Thailand', 'global_code': '7P52PFCM+X5'}",,4.7,ChIJ1W5uX1iY4jARftcYzQ3TwOo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",7,"287 ถนน เทอดไทย, Bang Yi Ruea"
40,restaurant,"{'location': {'lat': 13.7225301, 'lng': 100.4833714}, 'viewport': {'northeast': {'lat': 13.7239223802915, 'lng': 100.4847050302915}, 'southwest': {'lat': 13.7212244197085, 'lng': 100.4820070697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6d838e329c45b82d7200089c4c8e4bf4a35fa51a,ก๋วยเตี๋ยวลูกชิ้นปลา ปากซอยเทอดไท19,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539332250714606909"">Kamol Wisuthseriwong</a>'], 'photo_reference': 'CmRaAAAAEdCwWWyaQssfLGAY4gwCpc9Ev2y_woCP9IqHexoB3Dvq9M1eMwKxigp4ZX24AGQzv0fGmM6OiPFMKv608jpYZ6tQKVavtql0dJ2nyAR8s5aXy6vOqNC0FJ5njBU3BVj-EhBurEvMuUfcYIcZqssfiYj9GhSWHUw9VXRnVLv9y0Pq5YaFxMsojQ', 'width': 2048}]",ChIJr99TYFiY4jAR-zl64e82FbE,"{'compound_code': 'PFFM+28 Bangkok, Thailand', 'global_code': '7P52PFFM+28'}",,4.7,ChIJr99TYFiY4jAR-zl64e82FbE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",9,"ถนน เทอดไท, Bang Yi Ruea, Thon Buri"
41,restaurant,"{'location': {'lat': 13.7225532, 'lng': 100.4833439}, 'viewport': {'northeast': {'lat': 13.7239300802915, 'lng': 100.4846829302915}, 'southwest': {'lat': 13.7212321197085, 'lng': 100.4819849697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a9095863037eaddf7841fcccb0de11af6adf4565,เครปล้อหมุน เทอดไท 19,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111253737387121730355"">Anuchit Khanthakhuan</a>'], 'photo_reference': 'CmRaAAAA21Ao65mFNCOnAAsai8ll52pOXYXAS3n4ZrvIXT4iwJplGI4AsKrqQ2GU02Gm0fA303uDcBUlhTw2_oXFNYTkxsRDV3u7bUVrhH59cTmcViS76QtAcPW58V0z_lh_IlqkEhBD8sb4K0WnUCRzfrrWJLBDGhQaiaNcv6n70urxJDRacaZx32CPew', 'width': 2448}]",ChIJ_f4CP_SZ4jAR-S0xBnyvmS4,"{'compound_code': 'PFFM+28 Bangkok, Thailand', 'global_code': '7P52PFFM+28'}",,5,ChIJ_f4CP_SZ4jAR-S0xBnyvmS4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"933 ถนน เทอดไท, Bang Yi Ruea, Thon Buri"
42,restaurant,"{'location': {'lat': 13.7225832, 'lng': 100.4833385}, 'viewport': {'northeast': {'lat': 13.7239316802915, 'lng': 100.4846876302915}, 'southwest': {'lat': 13.7212337197085, 'lng': 100.4819896697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,4308878f86aefedfe350e96f2ac9643120e9e7b2,ลูกชิ้นปลาลือชา ตลาดพลู,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107463591213858001820"">Rote Kayoonvanit</a>'], 'photo_reference': 'CmRaAAAA5_mNNUbcYX-qi_E52uV6HdppMoqNKrjNT46XR8IpEZlfLh2IdLm_QIW-RG_EA3re8oznS-sa7-LtG1i8m1QN214pmaYSVj-D6rsrR2GzbG5trOlNGSlAdNjvzs_622gcEhByOZe_h28PZluKalSZ1_UWGhSqbqkA7s1W1hw2eVoh9C8cRotBog', 'width': 4608}]",ChIJdyS3MiuZ4jAR20t94BdTWCQ,"{'compound_code': 'PFFM+28 Bangkok, Thailand', 'global_code': '7P52PFFM+28'}",,4,ChIJdyS3MiuZ4jAR20t94BdTWCQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"933 ถนน เทอดไท, Bang Yi Ruea, Thon Buri"
